,LISTING_URL,BRAND,PRICE,DEPRE_VALUE_PER_YEAR,REG_DATE,MILEAGE_KM,MANUFACTURED_YEAR,ROAD_TAX_PER_YEAR,TRANSMISSION,DEREG_VALUE_FROM_SCRAPE_DATE,SCRAPE_DATE,OMV,ARF,COE_FROM_SCRAPE_DATE,DAYS_OF_COE_LEFT,ENGINE_CAPACITY_CC,CURB_WEIGHT_KG,NO_OF_OWNERS,VEHICLE_TYPE
631,https://www.sgcarmart.com/used_cars/info.php?ID=1087133&DL=1240,Mercedes-Benz,106800,18420,18-Apr-16,,2015,1202,Auto,61868,19/4/2022,52377,66279,47000,1134,1991,1655,1,Luxury Sedan
632,https://www.sgcarmart.com/used_cars/info.php?ID=1061679&DL=3923,Mercedes-Benz,91800,10060,1-Jul-11,,2011,1071,Auto,45344,19/4/2022,52909,52909,49716,3317,1796,1650,4,Luxury Sedan
633,https://www.sgcarmart.com/used_cars/info.php?ID=1090643&DL=2077,Toyota,77800,15130,13-Jul-16,58300,2016,696,Auto,35722,19/4/2022,25281,27394,39089,1523,1986,1570,1,MPV
634,https://www.sgcarmart.com/used_cars/info.php?ID=1090617&DL=1000,BMW,309800,30000,26-Feb-21,10000,2020,1210,Auto,110269,19/4/2022,64355,87839,50100,2926,1998,1715,2,Sports Car
635,https://www.sgcarmart.com/used_cars/info.php?ID=1090225&DL=1000,Mercedes-Benz,129888,13610,15-Jun-12,121500,2012,974,Auto,57797,19/4/2022,49004,49004,60586,3467,1796,1505,4,Luxury Sedan
636,https://www.sgcarmart.com/used_cars/info.php?ID=1078718&DL=1001,Mitsubishi,76800,13050,31-Mar-17,92783,2016,1636,Auto,43451,19/4/2022,23141,24398,53300,1491,2360,1625,1,SUV
637,https://www.sgcarmart.com/used_cars/info.php?ID=1067193&DL=3915,Volkswagen,269800,25360,25-Nov-20,23400,2019,2380,Auto,108128,19/4/2022,72802,103044,39500,3135,2995,1945,1,SUV
638,https://www.sgcarmart.com/used_cars/info.php?ID=1090826&DL=1000,Mitsubishi,149000,23490,20-Aug-08,,2008,1694,Manual,22183,19/4/2022,47577,47577,34991,2310,1998,1625,4,Sports Car
639,https://www.sgcarmart.com/used_cars/info.php?ID=1060755&DL=3004,Mercedes-Benz,82800,20120,9-Feb-15,90000,2014,1202,Auto,53053,19/4/2022,46713,52399,76889,1000,1991,1680,3,Luxury Sedan
640,https://www.sgcarmart.com/used_cars/info.php?ID=1090375&DL=3466,Mitsubishi,10800,10460,17-Oct-08,160000,2008,958,Auto,3982,19/4/2022,16594,16594,19328,366,1499,1313,3,Mid-Sized Sedan
641,https://www.sgcarmart.com/used_cars/info.php?ID=1082510&DL=1106,Audi,73999,10510,30-May-09,132223,2009,3094,Auto,24914,19/4/2022,66419,66419,35411,2556,2995,1725,1,Luxury Sedan
642,https://www.sgcarmart.com/used_cars/info.php?ID=1069738&DL=3765,Audi,48888,19780,30-Sep-13,62000,2013,1194,Auto,34747,19/4/2022,38181,40454,87001,515,1984,1565,1,Luxury Sedan
643,https://www.sgcarmart.com/used_cars/info.php?ID=1071976&DL=3648,Nissan,55777,9670,20-Oct-17,54000,2017,508,Auto,26736,19/4/2022,13758,5000,41761,2005,1198,1048,1,Hatchback
644,https://www.sgcarmart.com/used_cars/info.php?ID=1044452&DL=1238,Volkswagen,64800,14280,6-Feb-15,93000,2014,1194,Auto,51242,19/4/2022,41062,49487,76889,1007,1984,1790,1,MPV
645,https://www.sgcarmart.com/used_cars/info.php?ID=1089996&DL=1107,Honda,53800,13160,3-Feb-16,57000,2015,578,Auto,24467,19/4/2022,12694,7694,51301,1369,1317,1020,1,Hatchback
646,https://www.sgcarmart.com/used_cars/info.php?ID=1084573&DL=3222,Toyota,56800,8910,6-Oct-08,150000,2008,1694,Auto,22298,19/4/2022,25403,25403,34991,2312,1998,1530,4,Luxury Sedan
647,https://www.sgcarmart.com/used_cars/info.php?ID=1083770&DL=1000,BMW,180000,45230,8-Jan-15,110000,2014,2362,Auto,88152,19/4/2022,78568,113423,73990,979,2979,1560,4,Sports Car
648,https://www.sgcarmart.com/used_cars/info.php?ID=1067781&DL=1245,Hyundai,34888,7550,8-Dec-06,,2006,1815,Auto,25892,19/4/2022,17088,18797,56053,1671,1998,1552,2,Luxury Sedan
649,https://www.sgcarmart.com/used_cars/info.php?ID=1082122&DL=3382,Mercedes-Benz,83998,10770,3-Feb-10,138570,2009,1266,Auto,29685,19/4/2022,51190,51190,38071,2829,1796,1615,3,Luxury Sedan
650,https://www.sgcarmart.com/used_cars/info.php?ID=1076653&DL=3701,MINI,158800,18410,27-Aug-19,37000,2019,1210,Auto,63306,19/4/2022,38951,46532,38602,2682,1998,1390,2,Sports Car
651,https://www.sgcarmart.com/used_cars/info.php?ID=1078145&DL=1001,Kia,26500,7670,13-Oct-10,258306,2009,886,Manual,11440,19/4/2022,10288,10288,16570,1246,1591,1227,3,Mid-Sized Sedan
652,https://www.sgcarmart.com/used_cars/info.php?ID=1090581&DL=3214,BMW,58800,18660,11-Apr-14,103000,2013,1210,Auto,40739,19/4/2022,36913,43679,84504,397,1997,1705,3,SUV
653,https://www.sgcarmart.com/used_cars/info.php?ID=1090656&DL=2224,Lamborghini,295000,,25-Jul-12,55000,2011,5834,Auto,106772,19/4/2022,209057,209057,86889,95,5204,1550,4,Sports Car
654,https://www.sgcarmart.com/used_cars/info.php?ID=1075161&DL=3024,Mercedes-Benz,102800,16480,14-Sep-17,74000,2017,740,Auto,43642,19/4/2022,28815,27341,42801,1950,1595,1430,2,Luxury Sedan
655,https://www.sgcarmart.com/used_cars/info.php?ID=1061222&DL=3004,Mazda,66800,10200,21-Feb-18,45000,2017,682,Auto,35794,19/4/2022,14299,14299,42900,1826,1496,1310,2,Mid-Sized Sedan
656,https://www.sgcarmart.com/used_cars/info.php?ID=1003214&DL=1155,Hyundai,88800,14930,7-Feb-17,72332,2017,1634,Auto,46061,19/4/2022,30047,34066,46229,1738,2359,1891,1,SUV
657,https://www.sgcarmart.com/used_cars/info.php?ID=1081185&DL=3048,Suzuki,15800,10050,14-Nov-08,,2008,748,Auto,4658,19/4/2022,9265,9265,14835,550,1242,1000,5,Hatchback
658,https://www.sgcarmart.com/used_cars/info.php?ID=1071457&DL=2792,Mitsubishi,93999,13140,23-May-18,47210,2018,684,Auto,44224,19/4/2022,25480,27672,38501,2223,1499,1490,1,SUV
659,https://www.sgcarmart.com/used_cars/info.php?ID=1086688&DL=2860,Hyundai,73999,8190,16-Nov-11,,2011,812,Auto,38205,19/4/2022,14512,14512,42283,3286,1591,1267,3,Mid-Sized Sedan
660,https://www.sgcarmart.com/used_cars/info.php?ID=1090389&DL=3466,Hyundai,17800,8780,28-Apr-09,128000,2009,959,Auto,5300,19/4/2022,14063,14063,13088,738,1591,1314,2,Hatchback
661,https://www.sgcarmart.com/used_cars/info.php?ID=1088638&DL=3712,BMW,163800,23120,14-Feb-18,34900,2017,1210,Auto,68285,19/4/2022,47270,58178,42322,2100,1998,1715,3,SUV
662,https://www.sgcarmart.com/used_cars/info.php?ID=1077576&DL=3456,Mercedes-Benz,90888,16180,31-Mar-17,42203,2016,740,Auto,38935,19/4/2022,24675,21545,48209,1491,1595,1395,1,Hatchback
663,https://www.sgcarmart.com/used_cars/info.php?ID=1090311&DL=3098,Audi,103777,12720,14-Jun-10,90000,2010,1433,Auto,27379,19/4/2022,52180,52180,33568,2955,1984,1280,3,Sports Car
664,https://www.sgcarmart.com/used_cars/info.php?ID=1088616&DL=3133,Mercedes-Benz,175800,19940,23-Dec-19,24000,2019,586,Auto,63523,19/4/2022,37970,45158,38602,2798,1332,1420,1,Luxury Sedan
665,https://www.sgcarmart.com/used_cars/info.php?ID=1069402&DL=3792,Volkswagen,76800,10900,28-Jun-18,35000,2017,392,Auto,35020,19/4/2022,18520,18520,34110,2258,999,1257,1,Hatchback
666,https://www.sgcarmart.com/used_cars/info.php?ID=1030072&DL=2469,Honda,145800,16990,8-Oct-19,48738,2019,1630,Auto,55112,19/4/2022,32576,37607,36001,2713,2356,1858,1,MPV
667,https://www.sgcarmart.com/used_cars/info.php?ID=1073386&DL=1015,Audi,106800,19060,31-Jan-17,48000,2016,624,Auto,47018,19/4/2022,27901,31062,52807,1731,1395,1480,1,SUV
668,https://www.sgcarmart.com/used_cars/info.php?ID=1077028&DL=3069,BMW,28888,16720,28-May-13,116400,2013,742,Auto,18578,19/4/2022,27687,20762,64839,403,1598,1310,2,Hatchback
669,https://www.sgcarmart.com/used_cars/info.php?ID=1074923&DL=1026,Toyota,56800,12690,31-Dec-15,101019,2015,742,Auto,32832,19/4/2022,19589,19589,54301,1336,1598,1205,1,Mid-Sized Sedan
670,https://www.sgcarmart.com/used_cars/info.php?ID=1090392&DL=1000,Opel,119000,12560,25-Feb-21,21238,2020,508,Auto,47863,19/4/2022,27425,15395,41001,2925,1199,1320,1,SUV
671,https://www.sgcarmart.com/used_cars/info.php?ID=1089004&DL=1387,BMW,418000,36220,18-Aug-21,8000,2021,2384,Auto,164498,19/4/2022,104244,159640,57700,3384,2998,1815,1,Luxury Sedan
672,https://www.sgcarmart.com/used_cars/info.php?ID=1075777&DL=1258,Hyundai,83800,9990,12-Dec-19,39635,2019,738,Auto,36287,19/4/2022,14704,14704,33009,2767,1591,1345,1,Mid-Sized Sedan
673,https://www.sgcarmart.com/used_cars/info.php?ID=1070494&DL=3987,Suzuki,77800,10040,24-Apr-19,58000,2019,392,Auto,29015,19/4/2022,14654,14654,25689,2559,998,940,2,Hatchback
674,https://www.sgcarmart.com/used_cars/info.php?ID=1086164&DL=1463,Mazda,58999,12200,29-Jul-16,70000,2016,682,Auto,32202,19/4/2022,18622,13622,53000,1559,1496,1321,1,Mid-Sized Sedan
675,https://www.sgcarmart.com/used_cars/info.php?ID=1088911&DL=2217,Honda,7500,9510,21-Feb-08,137000,2007,1023,Auto,3379,19/4/2022,14600,16060,21485,272,1496,1160,2,Stationwagon
676,https://www.sgcarmart.com/used_cars/info.php?ID=1017923&DL=1000,Suzuki,14800,,5-Oct-07,178000,2007,1812,Auto,2263,19/4/2022,16149,17764,25178,151,1995,1475,5,SUV
677,https://www.sgcarmart.com/used_cars/info.php?ID=1066027&DL=3626,Mercedes-Benz,85800,8840,6-Jan-12,115600,2011,816,Auto,49088,19/4/2022,31076,31076,50570,3527,1597,1500,3,Luxury Sedan
678,https://www.sgcarmart.com/used_cars/info.php?ID=1081247&DL=4071,Nissan,11800,9470,18-Jul-08,,2008,958,Auto,4623,19/4/2022,17881,17881,18583,433,1498,1175,3,Mid-Sized Sedan
679,https://www.sgcarmart.com/used_cars/info.php?ID=1089587&DL=4027,Mercedes-Benz,83800,17410,26-Aug-15,86353,2011,974,Auto,52455,19/4/2022,41943,50721,58109,1221,1796,1520,3,Sports Car
680,https://www.sgcarmart.com/used_cars/info.php?ID=1087118&DL=3049,Porsche,100800,25510,31-Mar-06,52000,2006,4488,Auto,20108,19/4/2022,88920,97812,50932,1126,3387,1455,5,Sports Car
681,https://www.sgcarmart.com/used_cars/info.php?ID=1074509&DL=2940,Jaguar,99800,16560,7-Jul-16,87000,2016,1212,Auto,65953,19/4/2022,48484,59878,57010,1527,1999,1660,2,Luxury Sedan
682,https://www.sgcarmart.com/used_cars/info.php?ID=1085300&DL=1000,Toyota,48500,7200,12-Jan-09,,2008,958,Auto,17548,19/4/2022,13590,13590,26047,2433,1497,1080,3,Hatchback
683,https://www.sgcarmart.com/used_cars/info.php?ID=1082010&DL=2049,Audi,93800,12720,27-Jan-10,108000,2009,1552,Auto,29443,19/4/2022,38839,38839,39936,2677,1984,1280,4,Sports Car
684,https://www.sgcarmart.com/used_cars/info.php?ID=1086864&DL=3004,Kia,68800,10290,1-Jun-18,60000,2017,738,Auto,32563,19/4/2022,11639,11639,38941,2222,1591,1295,1,Mid-Sized Sedan
685,https://www.sgcarmart.com/used_cars/info.php?ID=1061695&DL=1400,BMW,182800,16330,30-Dec-21,20,2021,684,Auto,99500,19/4/2022,40515,48721,83889,3525,1499,1435,1,SUV
686,https://www.sgcarmart.com/used_cars/info.php?ID=1086435&DL=3750,Mercedes-Benz,86800,8820,17-Feb-12,147000,2011,816,Auto,55738,19/4/2022,30052,30052,56670,3563,1597,1500,2,Luxury Sedan
687,https://www.sgcarmart.com/used_cars/info.php?ID=1078733&DL=1047,Honda,56800,12410,15-Jun-16,75901,2016,682,Auto,29583,19/4/2022,20272,10381,53694,1496,1496,1190,2,SUV
688,https://www.sgcarmart.com/used_cars/info.php?ID=1091005&DL=3283,BMW,88800,10580,8-Sep-10,146000,2010,2155,Auto,29317,19/4/2022,41971,41971,34935,3049,2497,1650,3,Luxury Sedan
689,https://www.sgcarmart.com/used_cars/info.php?ID=1087633&DL=3750,Toyota,17800,8390,12-Jun-09,181000,2009,889,Auto,5906,19/4/2022,13876,11102,13943,762,1497,1110,6,Mid-Sized Sedan
690,https://www.sgcarmart.com/used_cars/info.php?ID=1084286&DL=2690,Jaguar,116800,16890,9-Jun-17,39668,2017,1212,Auto,73161,19/4/2022,48484,59878,55000,1855,1999,1660,1,Luxury Sedan
691,https://www.sgcarmart.com/used_cars/info.php?ID=1036437&DL=2224,Volkswagen,113800,13460,11-Jan-11,130000,2010,1433,Auto,29537,19/4/2022,37833,37833,34935,3071,1984,1466,5,Sports Car
692,https://www.sgcarmart.com/used_cars/info.php?ID=1090123&DL=2690,Subaru,118800,15160,16-Jul-19,13887,2019,1208,Auto,38056,19/4/2022,17902,17902,34000,2621,1995,1591,1,SUV
693,https://www.sgcarmart.com/used_cars/info.php?ID=1090880&DL=2001,Toyota,102800,15970,15-Nov-17,80000,2016,1196,Auto,52355,19/4/2022,28913,27479,57000,2011,1986,1580,1,SUV
694,https://www.sgcarmart.com/used_cars/info.php?ID=1083627&DL=3048,Toyota,72800,10340,20-Jul-09,140000,2009,2129,Auto,24914,19/4/2022,35292,35292,35411,2556,2362,1770,3,MPV
695,https://www.sgcarmart.com/used_cars/info.php?ID=1090520&DL=3922,Honda,135800,17550,12-Jan-10,,2009,1573,Manual,30532,19/4/2022,37101,25920,39463,2798,1998,1270,6,Sports Car
696,https://www.sgcarmart.com/used_cars/info.php?ID=1074168&DL=3811,Volkswagen,74800,11050,20-Mar-18,56000,2018,392,Auto,36977,19/4/2022,18650,18650,38830,1855,999,1257,1,Hatchback
697,https://www.sgcarmart.com/used_cars/info.php?ID=1070557&DL=3153,Nissan,80800,13360,14-Oct-17,56587,2017,508,Auto,34078,19/4/2022,19881,14881,41761,1979,1197,1325,1,SUV
698,https://www.sgcarmart.com/used_cars/info.php?ID=1090688&DL=3649,Honda,12700,8600,10-Oct-08,,2008,826,Auto,4464,19/4/2022,11951,10278,15142,515,1339,1010,3,Hatchback
699,https://www.sgcarmart.com/used_cars/info.php?ID=1075567&DL=2428,Kia,57000,10490,25-Nov-16,99000,2016,738,Auto,36425,19/4/2022,17405,17405,52668,1675,1591,1295,1,Mid-Sized Sedan
700,https://www.sgcarmart.com/used_cars/info.php?ID=1074061&DL=3837,Porsche,219888,54090,1-Dec-14,99000,2014,3330,Auto,112547,19/4/2022,102304,156148,72002,941,3604,2000,1,SUV
701,https://www.sgcarmart.com/used_cars/info.php?ID=1069288&DL=3750,BMW,79800,9760,21-Jun-10,153000,2010,1450,Auto,27443,19/4/2022,28525,28525,33568,2981,1995,1455,3,SUV
702,https://www.sgcarmart.com/used_cars/info.php?ID=1083712&DL=1000,Audi,105888,12770,22-Sep-10,,2010,1433,Auto,27820,19/4/2022,46898,46898,33568,3012,1984,1615,,Luxury Sedan
703,https://www.sgcarmart.com/used_cars/info.php?ID=1040562&DL=4071,Honda,17800,,5-Mar-09,153000,2009,958,Auto,,19/4/2022,20428,20428,12763,369,1497,1150,4,Mid-Sized Sedan
704,https://www.sgcarmart.com/used_cars/info.php?ID=1090403&DL=3447,Hyundai,71800,10680,16-May-18,30000,2018,738,Auto,33939,19/4/2022,13701,13701,38941,2196,1591,1345,1,Mid-Sized Sedan
705,https://www.sgcarmart.com/used_cars/info.php?ID=1090100&DL=3271,Toyota,34800,9260,19-Jan-11,140000,2010,821,Auto,14315,19/4/2022,12116,12116,19069,1335,1497,1095,2,Mid-Sized Sedan
706,https://www.sgcarmart.com/used_cars/info.php?ID=1081725&DL=4162,Mazda,74800,12310,28-Aug-17,62526,2017,1210,Auto,39944,19/4/2022,17581,17581,50101,1953,1998,1532,2,MPV
707,https://www.sgcarmart.com/used_cars/info.php?ID=1089992&DL=2792,Hyundai,79999,10370,22-Apr-19,18632,2019,738,Auto,28947,19/4/2022,14582,14582,25689,2557,1591,1345,1,Mid-Sized Sedan
708,https://www.sgcarmart.com/used_cars/info.php?ID=1069782&DL=3958,Lexus,83000,9530,18-Jan-11,163000,2010,2160,Auto,35449,19/4/2022,38280,38280,40714,3162,2500,1625,3,Luxury Sedan
709,https://www.sgcarmart.com/used_cars/info.php?ID=1084466&DL=4140,Porsche,328800,,N.A.,20000,2020,2262,Auto,,19/4/2022,42000,,,,2894,,,SUV
710,https://www.sgcarmart.com/used_cars/info.php?ID=1090753&DL=3803,MINI,138800,18630,18-Sep-18,62000,2018,1210,Auto,49252,19/4/2022,33057,38280,32001,2319,1998,1265,2,Sports Car
711,https://www.sgcarmart.com/used_cars/info.php?ID=1083949&DL=2690,Toyota,62800,9030,24-Apr-09,165000,2008,1264,Auto,22959,19/4/2022,22218,22218,33018,2222,1794,1400,4,MPV
712,https://www.sgcarmart.com/used_cars/info.php?ID=1090649&DL=2716,Nissan,43800,12090,18-Jun-15,115000,2015,742,Auto,28240,19/4/2022,16028,11028,66590,1134,1598,1205,2,Mid-Sized Sedan
713,https://www.sgcarmart.com/used_cars/info.php?ID=1089443&DL=3495,BMW,98800,11580,29-Oct-10,107000,2010,2155,Auto,32604,19/4/2022,43289,43289,38216,3109,2497,1430,5,Sports Car
714,https://www.sgcarmart.com/used_cars/info.php?ID=1083682&DL=3318,Volkswagen,87800,8770,11-May-12,54000,2012,620,Auto,,19/4/2022,22665,22665,,0,1390,1241,4,Hatchback
715,https://www.sgcarmart.com/used_cars/info.php?ID=1075244&DL=2440,Mercedes-Benz,137800,17180,27-May-19,26000,2019,740,Auto,42664,19/4/2022,28072,31301,27000,2592,1595,1480,1,Luxury Sedan
716,https://www.sgcarmart.com/used_cars/info.php?ID=1090095&DL=1339,Volkswagen,120800,13490,31-Mar-20,16000,2019,624,Auto,46101,19/4/2022,25022,27031,32500,2586,1395,1270,2,Hatchback
717,https://www.sgcarmart.com/used_cars/info.php?ID=1080777&DL=3863,BMW,171800,20870,28-Dec-18,45023,2018,1210,Auto,68790,19/4/2022,51135,64043,31001,2438,1998,1530,1,Luxury Sedan
718,https://www.sgcarmart.com/used_cars/info.php?ID=1089987&DL=4215,Nissan,61778,11340,20-Feb-17,93000,2016,508,Auto,33039,19/4/2022,18725,13725,48401,1460,1197,1285,2,SUV
719,https://www.sgcarmart.com/used_cars/info.php?ID=1085643&DL=2425,Mazda,61888,10910,10-Jul-17,61230,2017,682,Auto,31610,19/4/2022,14761,9761,46489,1885,1496,1310,3,Mid-Sized Sedan
720,https://www.sgcarmart.com/used_cars/info.php?ID=1079841&DL=3795,Toyota,59500,14710,24-Sep-14,118000,2014,1638,Auto,44196,19/4/2022,39535,47349,64889,884,2362,1775,1,MPV
721,https://www.sgcarmart.com/used_cars/info.php?ID=1090146&DL=1194,Honda,78800,10040,12-Nov-19,35801,2019,578,Auto,31978,19/4/2022,15592,5592,36704,2738,1317,1030,1,Hatchback
722,https://www.sgcarmart.com/used_cars/info.php?ID=1090867&DL=2975,Mazda,42300,10960,16-Nov-15,97214,2015,682,Auto,24383,19/4/2022,16087,6087,57089,1282,1496,1036,2,Hatchback
723,https://www.sgcarmart.com/used_cars/info.php?ID=1083870&DL=2494,Mercedes-Benz,43900,17790,6-Jan-14,103911,2013,740,Auto,27223,19/4/2022,28345,26683,73160,612,1595,1485,3,Luxury Sedan
724,https://www.sgcarmart.com/used_cars/info.php?ID=1063543&DL=3507,Honda,100000,10760,23-Apr-21,13300,2019,682,Auto,43678,19/4/2022,20683,5957,43501,3288,1496,1130,1,Stationwagon
725,https://www.sgcarmart.com/used_cars/info.php?ID=1090314&DL=1000,Renault,130800,17570,26-Sep-18,35000,2018,976,Auto,47306,19/4/2022,30800,35120,32551,2346,1798,1430,3,Sports Car
726,https://www.sgcarmart.com/used_cars/info.php?ID=1087580&DL=1032,Hyundai,107800,14010,27-Feb-19,47221,2019,738,Auto,41122,19/4/2022,22322,23251,34509,2197,1591,1594,1,SUV
727,https://www.sgcarmart.com/used_cars/info.php?ID=1066124&DL=3573,Porsche,162888,81230,4-Sep-13,77000,2012,2042,Auto,66574,19/4/2022,72159,101887,76607,490,2706,1340,3,Sports Car
728,https://www.sgcarmart.com/used_cars/info.php?ID=1029859&DL=2541,Kia,45800,11090,7-Oct-15,95000,2015,738,Auto,28717,19/4/2022,14618,14618,55399,1252,1591,1295,2,Mid-Sized Sedan
729,https://www.sgcarmart.com/used_cars/info.php?ID=1081511&DL=2224,Mercedes-Benz,184800,25790,14-Mar-18,54000,2017,1202,Auto,73676,19/4/2022,51621,64918,42322,1828,1991,1785,1,SUV
730,https://www.sgcarmart.com/used_cars/info.php?ID=1078430&DL=3865,Skoda,136800,15560,21-Feb-20,36000,2019,1194,Auto,47822,19/4/2022,26681,29354,32889,2556,1984,1577,1,Mid-Sized Sedan
731,https://www.sgcarmart.com/used_cars/info.php?ID=1090287&DL=3163,Audi,168800,17630,29-Dec-20,33000,2020,624,Auto,62296,19/4/2022,27754,30856,45012,3169,1395,1545,1,SUV
732,https://www.sgcarmart.com/used_cars/info.php?ID=1077048&DL=2792,Nissan,69999,9840,27-Jul-18,37766,2018,742,Auto,27999,19/4/2022,16419,16419,25000,2287,1598,1205,1,Mid-Sized Sedan
733,https://www.sgcarmart.com/used_cars/info.php?ID=1058995&DL=2689,BMW,91777,25120,12-Jun-14,130000,2013,1210,Auto,59752,19/4/2022,60273,75492,67304,763,1997,1545,2,Sports Car
734,https://www.sgcarmart.com/used_cars/info.php?ID=1087640&DL=2097,Toyota,83188,12570,12-Feb-18,70150,2017,976,Auto,39791,19/4/2022,19955,19955,42661,2098,1798,1355,2,MPV
735,https://www.sgcarmart.com/used_cars/info.php?ID=1090060&DL=1194,Honda,15800,9390,24-Dec-08,,2008,1369,Auto,5299,19/4/2022,21001,19360,15777,609,1799,1350,4,MPV
736,https://www.sgcarmart.com/used_cars/info.php?ID=1090147&DL=1195,BMW,139800,24550,6-Jun-16,98182,2016,2362,Auto,73879,19/4/2022,58128,76631,49000,1497,2979,1940,2,Luxury Sedan
737,https://www.sgcarmart.com/used_cars/info.php?ID=1070269&DL=3287,Toyota,108800,12610,29-Dec-10,110000,2010,1966,Auto,34500,19/4/2022,38638,38638,40014,3131,2362,1960,3,MPV
738,https://www.sgcarmart.com/used_cars/info.php?ID=1077447&DL=4030,Audi,168888,19530,24-Sep-19,44000,2019,1194,Auto,62919,19/4/2022,39435,47209,37000,2709,1984,1535,1,Luxury Sedan
739,https://www.sgcarmart.com/used_cars/info.php?ID=1091013&DL=1213,BMW,332800,29360,22-Apr-21,23000,2021,1210,Auto,149318,19/4/2022,91246,136243,52309,3287,1998,1765,1,Luxury Sedan
740,https://www.sgcarmart.com/used_cars/info.php?ID=1090614&DL=2163,Audi,66800,10770,30-Jun-08,128383,2008,3772,Auto,23502,19/4/2022,52009,52009,37906,2250,3197,1570,4,Sports Car
741,https://www.sgcarmart.com/used_cars/info.php?ID=1076436&DL=3898,Mercedes-Benz,36800,26480,7-Mar-13,,2012,740,Auto,21097,19/4/2022,31873,26873,87109,5,1595,1485,2,Luxury Sedan
742,https://www.sgcarmart.com/used_cars/info.php?ID=1065847&DL=2493,Volkswagen,122800,12840,30-Sep-20,,2019,624,Auto,55985,19/4/2022,26039,28455,40989,3070,1395,1288,1,MPV
743,https://www.sgcarmart.com/used_cars/info.php?ID=1085875&DL=1026,Subaru,35800,22520,18-Jun-13,55863,2012,1210,Auto,19248,19/4/2022,19155,19155,75000,404,1998,1635,1,SUV
744,https://www.sgcarmart.com/used_cars/info.php?ID=1089122&DL=2976,Honda,85800,15090,9-Feb-17,,2016,684,Auto,43830,19/4/2022,28086,26321,52807,1730,1498,1324,2,Mid-Sized Sedan
745,https://www.sgcarmart.com/used_cars/info.php?ID=1076890&DL=2870,Nissan,68988,12740,30-Sep-16,106000,2016,1210,Auto,42525,19/4/2022,23227,24518,57002,1610,1997,1626,2,SUV
746,https://www.sgcarmart.com/used_cars/info.php?ID=1089546&DL=2341,Mercedes-Benz,141800,20460,23-Feb-18,32000,2017,740,Auto,57857,19/4/2022,37239,44135,42322,1828,1595,1425,1,Luxury Sedan
747,https://www.sgcarmart.com/used_cars/info.php?ID=1081020&DL=2870,BMW,60988,16690,30-Dec-14,98000,2014,742,Auto,39039,19/4/2022,35558,31782,74000,970,1598,1410,2,Luxury Sedan
748,https://www.sgcarmart.com/used_cars/info.php?ID=1090065&DL=3701,Nissan,79800,10040,30-May-19,39000,2019,742,Auto,31745,19/4/2022,16713,16713,27000,2585,1598,1205,1,Mid-Sized Sedan
749,https://www.sgcarmart.com/used_cars/info.php?ID=1006368&DL=1085,Mercedes-Benz,68800,19330,29-Apr-15,,2015,740,Auto,32061,19/4/2022,27462,20447,62002,1104,1595,1430,2,Luxury Sedan
750,https://www.sgcarmart.com/used_cars/info.php?ID=1086665&DL=3722,Suzuki,9800,9130,16-May-08,,2008,1030,Manual,4091,19/4/2022,12187,9377,19096,371,1586,1090,6,Hatchback
751,https://www.sgcarmart.com/used_cars/info.php?ID=1083925&DL=2875,Mercedes-Benz,136888,16540,26-Jul-19,38000,2018,586,Auto,53767,19/4/2022,29409,33173,39728,2651,1332,1405,2,Hatchback
752,https://www.sgcarmart.com/used_cars/info.php?ID=1089812&DL=1000,BMW,128800,15230,25-Feb-11,99000,2010,2834,Auto,29537,19/4/2022,57684,57684,34935,3071,2979,1775,3,Luxury Sedan
